Order Number,Line Item,Order Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code
1006003,1,2017-10-02,965207,0,750,2,GBP
1006004,1,2017-10-02,1396464,0,2109,9,USD
1007004,1,2017-10-03,1668545,0,2362,1,USD
1007006,1,2017-10-03,1777880,0,421,10,USD
1008005,1,2017-10-04,1589387,0,1388,3,USD
1008007,1,2017-10-04,1981433,47,1586,9,USD
1008012,1,2017-10-04,1145581,40,111,1,GBP
1008013,1,2017-10-04,1959938,64,402,2,USD
1009003,1,2017-10-05,412039,0,99,7,EUR
1009004,1,2017-10-05,1696726,57,1535,2,USD
1009006,1,2017-10-05,590960,22,71,1,EUR
1010004,1,2017-10-06,930705,0,449,2,GBP
1010009,1,2017-10-06,1562994,45,4,1,USD
1011005,1,2017-10-07,909122,40,169,2,GBP
1011011,1,2017-10-07,1927276,45,32,6,USD
1011012,1,2017-10-07,326396,10,442,2,CAD
1013002,1,2017-10-09,1534954,63,1462,1,USD
1014002,1,2017-10-10,1559820,0,451,8,USD
1015004,1,2017-10-11,1744437,50,1798,2,USD
1016002,1,2017-10-12,1270898,48,1444,3,USD
1016007,1,2017-10-12,1221117,45,1913,6,USD
1016008,1,2017-10-12,1984985,61,1134,6,USD
1016009,1,2017-10-12,1371777,57,1681,5,USD
1016014,1,2017-10-12,1876132,56,2502,2,USD
1017004,1,2017-10-13,229949,9,1422,9,CAD
1017005,1,2017-10-13,737327,29,76,4,EUR
1017006,1,2017-10-13,2080355,64,69,1,USD
1017008,1,2017-10-13,710592,29,171,3,EUR
1018002,1,2017-10-14,409719,27,2094,3,EUR
1018009,1,2017-10-14,1137155,42,419,6,GBP
1020002,1,2017-10-16,1122433,36,385,6,GBP
1020004,1,2017-10-16,404002,23,2185,3,EUR
1020005,1,2017-10-16,1572283,48,84,5,USD
1021001,1,2017-10-17,1739377,50,1978,1,USD
1021010,1,2017-10-17,370077,9,2061,2,CAD
1022000,1,2017-10-18,1834262,55,1158,3,USD
1022004,1,2017-10-18,1155341,0,57,7,GBP
1022005,1,2017-10-18,350496,9,688,2,CAD
1022007,1,2017-10-18,1973647,43,2086,1,USD
1022008,1,2017-10-18,1583892,63,1617,5,USD
1022010,1,2017-10-18,1234917,43,1262,6,USD
1022013,1,2017-10-18,1951411,59,1152,3,USD
1023002,1,2017-10-19,1977993,65,1459,7,USD
1023003,1,2017-10-19,600354,15,1488,10,EUR
1023004,1,2017-10-19,1136286,42,92,2,GBP
1023006,1,2017-10-19,1507007,43,79,2,USD
1023007,1,2017-10-19,452881,0,432,1,EUR
1023008,1,2017-10-19,1878531,44,168,5,USD
1023011,1,2017-10-19,1391057,59,1507,2,USD
1023012,1,2017-10-19,377340,9,1455,1,CAD
1023013,1,2017-10-19,115335,5,1412,2,AUD
1024000,1,2017-10-20,1834499,57,1715,1,USD
1024003,1,2017-10-20,1062380,41,1124,2,GBP
1024004,1,2017-10-20,217102,8,65,1,CAD
1024005,1,2017-10-20,1202917,55,2097,6,USD
1024007,1,2017-10-20,318058,10,568,1,CAD
1024008,1,2017-10-20,440913,27,435,3,EUR
1025006,1,2017-10-21,1104307,41,1579,7,GBP
1025016,1,2017-10-21,1309256,63,1543,2,USD
1027001,1,2017-10-23,1058678,0,426,2,GBP
1027005,1,2017-10-23,1328691,48,1989,6,USD
1027006,1,2017-10-23,1137780,36,2496,5,GBP
1027007,1,2017-10-23,1068220,39,1384,2,GBP
1028003,1,2017-10-24,117048,0,2091,1,AUD
1028004,1,2017-10-24,1944536,0,449,3,USD
1028005,1,2017-10-24,1814198,61,1644,1,USD
1029000,1,2017-10-25,1432419,0,443,4,USD
1029001,1,2017-10-25,1132370,38,48,1,GBP
1029003,1,2017-10-25,722293,0,1540,8,EUR
1029005,1,2017-10-25,2024240,64,686,1,USD
1029008,1,2017-10-25,1624311,51,1701,3,USD
1029013,1,2017-10-25,1256256,56,67,2,USD
1030003,1,2017-10-26,1276975,0,2072,1,USD
1030007,1,2017-10-26,1817382,64,1655,1,USD
1030014,1,2017-10-26,9184,5,721,1,AUD
1031000,1,2017-10-27,1271947,0,431,1,USD
1031002,1,2017-10-27,1128590,40,1352,1,GBP
1031005,1,2017-10-27,1808006,47,1650,5,USD
1031007,1,2017-10-27,1240530,50,1022,5,USD
1031008,1,2017-10-27,824789,34,2189,2,EUR
1032000,1,2017-10-28,938993,0,738,1,GBP
1032002,1,2017-10-28,1380698,0,2484,2,USD
1032003,1,2017-10-28,1022328,42,1651,4,GBP
1032008,1,2017-10-28,1593888,54,105,1,USD
1032011,1,2017-10-28,180348,6,1613,2,AUD
1032016,1,2017-10-28,1401445,0,2423,1,USD
1032018,1,2017-10-28,971149,42,1515,4,GBP
1033000,1,2017-10-29,314740,8,1401,3,CAD
1035002,1,2017-10-31,1563724,61,96,1,USD
1035005,1,2017-10-31,1790439,65,450,4,USD
1035006,1,2017-10-31,1014981,37,1386,2,GBP
1035007,1,2017-10-31,1575642,43,2099,1,USD
1036001,1,2017-11-01,238065,8,644,9,CAD
1036002,1,2017-11-01,1533894,0,428,1,USD
1036006,1,2017-11-01,322714,10,1612,6,CAD
1036008,1,2017-11-01,1753324,48,51,2,USD
1036009,1,2017-11-01,1520979,56,486,1,USD
1036011,1,2017-11-01,1673825,61,1715,1,USD
1036012,1,2017-11-01,2006826,61,518,1,USD
1037000,1,2017-11-02,5445,5,1424,3,AUD
1037001,1,2017-11-02,746187,0,2091,2,EUR
1037002,1,2017-11-02,1305082,47,362,7,USD
1037010,1,2017-11-02,1843729,44,469,3,USD
1037014,1,2017-11-02,1399626,51,791,6,USD
1038003,1,2017-11-03,1090656,37,1366,4,GBP
1038005,1,2017-11-03,1383605,43,448,4,USD
1039001,1,2017-11-04,1564987,48,2042,2,USD
1039008,1,2017-11-04,1810944,0,2510,6,USD
1039009,1,2017-11-04,2040156,48,2259,4,USD
1039011,1,2017-11-04,1377033,50,28,1,USD
1039016,1,2017-11-04,1817680,0,138,1,USD
1039017,1,2017-11-04,1865718,59,121,2,USD
1039019,1,2017-11-04,1270627,43,2176,1,USD
1041001,1,2017-11-06,274446,9,49,2,CAD
1041002,1,2017-11-06,948305,36,1643,3,GBP
1041006,1,2017-11-06,1573485,59,45,2,USD
1042000,1,2017-11-07,1882504,59,1414,1,USD
1042001,1,2017-11-07,459567,0,54,1,EUR
1042006,1,2017-11-07,1100506,39,1608,1,GBP
1042008,1,2017-11-07,1834579,48,1657,1,USD
1042009,1,2017-11-07,1185043,42,1639,4,GBP
1042010,1,2017-11-07,1244004,56,56,3,USD
1043000,1,2017-11-08,1538967,44,2405,5,USD
1043006,1,2017-11-08,1319072,45,2490,1,USD
1043009,1,2017-11-08,166813,5,75,2,AUD
1043010,1,2017-11-08,373815,9,722,2,CAD
1043011,1,2017-11-08,2038328,0,1622,5,USD
1043012,1,2017-11-08,1980830,51,48,1,USD
1044001,1,2017-11-09,954784,36,448,7,GBP
1044003,1,2017-11-09,1723530,55,1634,4,USD
1044004,1,2017-11-09,1526612,65,1678,3,USD
1044011,1,2017-11-09,1997727,56,1644,5,USD
1044015,1,2017-11-09,1772324,0,138,5,USD
1045008,1,2017-11-10,1635725,61,456,4,USD
1045010,1,2017-11-10,861209,0,1661,1,EUR
1046003,1,2017-11-11,912208,38,49,2,GBP
1046004,1,2017-11-11,2087433,0,974,6,USD
1046008,1,2017-11-11,337764,9,1910,5,CAD
1046010,1,2017-11-11,971716,39,1658,1,GBP
1046011,1,2017-11-11,1226164,59,429,2,USD
1046013,1,2017-11-11,1418131,47,453,5,USD
1046016,1,2017-11-11,493378,23,1983,1,EUR
1046018,1,2017-11-11,748876,30,1467,2,EUR
1047000,1,2017-11-12,1026021,38,1752,1,GBP
1048006,1,2017-11-13,1291868,53,1914,3,USD
1048007,1,2017-11-13,320314,8,545,3,CAD
1048008,1,2017-11-13,1283754,66,40,4,USD
1049000,1,2017-11-14,1596264,0,1437,1,USD
1049002,1,2017-11-14,428496,24,1756,1,EUR
1049005,1,2017-11-14,1592930,65,189,1,USD
1050003,1,2017-11-15,833851,33,1635,5,EUR
1050004,1,2017-11-15,1330039,47,1454,1,USD
1050005,1,2017-11-15,1760076,44,2073,6,USD
1050006,1,2017-11-15,37991,5,53,5,AUD
1050009,1,2017-11-15,1345382,56,2171,5,USD
1050014,1,2017-11-15,793686,29,419,2,EUR
1051005,1,2017-11-16,908105,0,1483,2,GBP
1051007,1,2017-11-16,2061513,0,357,4,USD
1051009,1,2017-11-16,1383079,0,822,8,USD
1051010,1,2017-11-16,2087477,48,1687,2,USD
1052006,1,2017-11-17,1215249,50,443,2,USD
1052008,1,2017-11-17,702340,29,1581,2,EUR
1052010,1,2017-11-17,1411283,48,1180,4,USD
1053000,1,2017-11-18,1568116,45,459,1,USD
1055003,1,2017-11-20,595271,23,2429,3,EUR
1055005,1,2017-11-20,2026106,44,1634,1,USD
1056003,1,2017-11-21,742886,29,568,1,EUR
1056004,1,2017-11-21,1306378,65,1737,1,USD
1056005,1,2017-11-21,452209,23,465,9,EUR
1056009,1,2017-11-21,1833076,55,430,8,USD
1056010,1,2017-11-21,1502555,61,1577,2,USD
1057000,1,2017-11-22,1778116,54,425,1,USD
1057001,1,2017-11-22,1956922,59,320,7,USD
1058012,1,2017-11-23,918800,38,111,3,GBP
1058014,1,2017-11-23,1249191,63,148,1,USD
1059001,1,2017-11-24,1806498,45,381,1,USD
1059005,1,2017-11-24,2074698,55,1627,3,USD
1059009,1,2017-11-24,1417693,0,505,3,USD
1060002,1,2017-11-25,1644327,44,1463,2,USD
1060004,1,2017-11-25,1042267,37,431,1,GBP
1060011,1,2017-11-25,1738514,44,755,2,USD
1060013,1,2017-11-25,1081217,37,73,7,GBP
1060019,1,2017-11-25,1149206,37,2509,1,GBP
1062001,1,2017-11-27,1414773,48,417,3,USD
1062002,1,2017-11-27,2026387,47,97,1,USD
1062004,1,2017-11-27,552019,0,1199,2,EUR
1062007,1,2017-11-27,1803140,0,1618,4,USD
1063000,1,2017-11-28,1291868,53,1469,1,USD
1063003,1,2017-11-28,1895594,44,1596,3,USD
1063004,1,2017-11-28,869976,31,1456,2,EUR
1063005,1,2017-11-28,887764,34,102,2,EUR
1063008,1,2017-11-28,762959,0,23,6,EUR
1063009,1,2017-11-28,1790611,64,447,1,USD
1064001,1,2017-11-29,1361969,45,800,4,USD
1064004,1,2017-11-29,1009854,36,81,6,GBP
1064007,1,2017-11-29,404359,24,2087,1,EUR
1064009,1,2017-11-29,1733373,47,105,3,USD
1064011,1,2017-11-29,1626920,53,85,2,USD
1064013,1,2017-11-29,871690,33,52,3,EUR
1065000,1,2017-11-30,836922,34,1013,7,EUR
1065003,1,2017-11-30,285254,9,18,5,CAD
1065004,1,2017-11-30,794575,30,2207,3,EUR
1065005,1,2017-11-30,1441326,66,705,1,USD
1065009,1,2017-11-30,1477712,65,153,3,USD
1065014,1,2017-11-30,504949,0,101,2,EUR
1065015,1,2017-11-30,1367070,0,2051,2,USD
1066000,1,2017-12-01,1151559,37,144,2,GBP
1066002,1,2017-12-01,2015228,59,1770,1,USD
1066003,1,2017-12-01,387372,9,382,5,CAD
1066004,1,2017-12-01,1742326,64,1552,3,USD
1066009,1,2017-12-01,2007280,54,309,3,USD
1066010,1,2017-12-01,277915,9,91,1,CAD
1067002,1,2017-12-02,1565847,54,2186,1,USD
1067004,1,2017-12-02,1698337,54,2110,6,USD
1067006,1,2017-12-02,566319,23,555,6,EUR
1067007,1,2017-12-02,819982,31,2098,1,EUR
1067009,1,2017-12-02,878978,34,100,8,EUR
1067012,1,2017-12-02,232586,9,1704,3,CAD
1067014,1,2017-12-02,1411860,44,1554,6,USD
1067020,1,2017-12-02,1875566,57,443,5,USD
1068000,1,2017-12-03,1054612,36,1441,3,GBP
1069003,1,2017-12-04,1171335,39,52,3,GBP
1069007,1,2017-12-04,1298635,0,1540,7,USD
1070003,1,2017-12-05,1728060,47,1602,2,USD
1070005,1,2017-12-05,251045,0,714,6,CAD
1070006,1,2017-12-05,330981,9,1621,1,CAD
1071000,1,2017-12-06,905941,37,105,1,GBP
1071006,1,2017-12-06,1196673,0,1291,2,GBP
1071012,1,2017-12-06,1845277,48,702,3,USD
1072004,1,2017-12-07,1107461,0,2446,3,GBP
1072006,1,2017-12-07,961894,0,1465,4,GBP
1072008,1,2017-12-07,242901,9,1604,7,CAD
1072013,1,2017-12-07,605306,18,1650,3,EUR
1072016,1,2017-12-07,644560,13,2091,1,EUR
1073002,1,2017-12-08,241885,9,1696,1,CAD
1073005,1,2017-12-08,1901837,57,433,1,USD
1073006,1,2017-12-08,2074361,53,1377,2,USD
1073007,1,2017-12-08,739444,0,452,1,EUR
1073009,1,2017-12-08,1653624,0,1369,2,USD
1073010,1,2017-12-08,1924329,0,2,5,USD
1073011,1,2017-12-08,1699027,59,2355,2,USD
1074001,1,2017-12-09,1307023,50,1714,2,USD
1074002,1,2017-12-09,1777218,51,1654,3,USD
1074005,1,2017-12-09,1304093,43,964,2,USD
1074013,1,2017-12-09,1286602,65,1646,6,USD
1074014,1,2017-12-09,456306,24,2494,6,EUR
1074015,1,2017-12-09,1908058,54,46,2,USD
1074016,1,2017-12-09,1095535,40,2380,2,GBP
1074018,1,2017-12-09,1706633,54,145,1,USD
1075000,1,2017-12-10,585598,27,1505,1,EUR
1076003,1,2017-12-11,1037348,42,1382,6,GBP
1076006,1,2017-12-11,500639,22,1367,2,EUR
1077006,1,2017-12-12,1024923,36,1789,3,GBP
1077011,1,2017-12-12,852444,34,1959,3,EUR
1078004,1,2017-12-13,1133404,38,420,7,GBP
1078005,1,2017-12-13,808172,33,1457,3,EUR
1078006,1,2017-12-13,1783167,0,394,5,USD
1078016,1,2017-12-13,1232357,54,1308,10,USD
1079001,1,2017-12-14,2035862,55,2104,3,USD
1079006,1,2017-12-14,260206,8,2004,1,CAD
1079007,1,2017-12-14,668117,18,446,5,EUR
1079009,1,2017-12-14,565827,19,128,2,EUR
1079013,1,2017-12-14,940846,36,547,4,GBP
1079017,1,2017-12-14,1854577,56,759,7,USD
1079020,1,2017-12-14,2065362,54,2114,1,USD
1080000,1,2017-12-15,1776672,57,430,3,USD
1080002,1,2017-12-15,1919773,53,1408,1,USD
1080004,1,2017-12-15,1730966,45,1508,1,USD
1080006,1,2017-12-15,306301,10,2495,2,CAD
1080009,1,2017-12-15,1991742,0,625,2,USD
1081004,1,2017-12-16,1290859,54,2102,2,USD
1081006,1,2017-12-16,267544,10,1604,2,CAD
1081007,1,2017-12-16,1160610,37,1056,1,GBP
1081009,1,2017-12-16,1123816,40,1985,3,GBP
1081011,1,2017-12-16,2034681,48,1361,1,USD
1081017,1,2017-12-16,1472278,48,423,8,USD
1081020,1,2017-12-16,883088,33,425,3,EUR
1081023,1,2017-12-16,1189747,0,2096,7,GBP
1081026,1,2017-12-16,1701621,50,1526,3,USD
1081028,1,2017-12-16,1594919,56,1464,1,USD
1081029,1,2017-12-16,2084403,50,58,5,USD
1081030,1,2017-12-16,227654,10,363,3,CAD
1082001,1,2017-12-17,1125351,42,460,1,GBP
1083001,1,2017-12-18,1972249,47,1823,1,USD
1083011,1,2017-12-18,1947876,45,444,3,USD
1083014,1,2017-12-18,791753,29,73,4,EUR
1084001,1,2017-12-19,1449949,0,450,2,USD
1084002,1,2017-12-19,2092654,61,1654,4,USD
1084005,1,2017-12-19,2034808,47,67,1,USD
1084006,1,2017-12-19,842205,34,1179,1,EUR
1084011,1,2017-12-19,1895637,44,66,2,USD
1084014,1,2017-12-19,1531565,61,1614,2,USD
1084020,1,2017-12-19,1694419,50,2051,1,USD
1085007,1,2017-12-20,1888585,0,167,7,USD
1085009,1,2017-12-20,1325310,0,402,2,USD
1085011,1,2017-12-20,502406,0,1586,1,EUR
1085014,1,2017-12-20,2045928,57,443,2,USD
1085016,1,2017-12-20,381223,9,2514,2,CAD
1085021,1,2017-12-20,1313665,66,92,2,USD
1085022,1,2017-12-20,1085466,39,1445,1,GBP
1085023,1,2017-12-20,197655,5,67,1,AUD
1085024,1,2017-12-20,328714,8,1636,3,CAD
1085027,1,2017-12-20,807958,33,112,3,EUR
1085028,1,2017-12-20,1032154,37,2008,1,GBP
1086001,1,2017-12-21,348521,9,29,2,CAD
1086003,1,2017-12-21,1531794,56,103,8,USD
1086005,1,2017-12-21,1814434,47,2180,1,USD
1086008,1,2017-12-21,2055641,0,1616,1,USD
1086009,1,2017-12-21,650898,14,74,1,EUR
1086015,1,2017-12-21,1236601,59,1,1,USD
1086016,1,2017-12-21,1778037,55,1462,5,USD
1086018,1,2017-12-21,837526,0,1937,7,EUR
1086020,1,2017-12-21,541128,22,87,6,EUR
1086025,1,2017-12-21,307023,8,1594,1,CAD
1086027,1,2017-12-21,1991339,0,724,10,USD
1086031,1,2017-12-21,39582,0,1624,10,AUD
1086032,1,2017-12-21,856895,0,2118,10,EUR
1087002,1,2017-12-22,288497,9,1639,2,CAD
1087005,1,2017-12-22,1338272,56,403,1,USD
1087007,1,2017-12-22,1618288,63,1813,1,USD
1087010,1,2017-12-22,1358700,57,177,7,USD
1087011,1,2017-12-22,1830367,44,441,5,USD
1087013,1,2017-12-22,585610,0,1194,1,EUR
1087021,1,2017-12-22,1865468,59,1833,1,USD
1087025,1,2017-12-22,1456247,56,1605,3,USD
1088000,1,2017-12-23,2031446,0,76,4,USD
1088004,1,2017-12-23,548802,27,2415,1,EUR
1088005,1,2017-12-23,1448404,48,345,1,USD
1088015,1,2017-12-23,1590619,0,48,5,USD
1088016,1,2017-12-23,634317,0,542,2,EUR
1088017,1,2017-12-23,1754112,0,4,4,USD
1088020,1,2017-12-23,751446,29,838,7,EUR
1088023,1,2017-12-23,373120,0,1640,7,CAD
1088026,1,2017-12-23,217405,10,2271,5,CAD
1088028,1,2017-12-23,1444672,47,2089,5,USD
1088029,1,2017-12-23,1781561,65,111,1,USD
1088030,1,2017-12-23,1144172,36,1637,7,GBP
1088032,1,2017-12-23,910064,38,2495,7,GBP
1088042,1,2017-12-23,140389,0,1640,1,AUD
1089001,1,2017-12-24,2061855,54,2083,1,USD
1090004,1,2017-12-25,1482039,43,1733,2,USD
1090005,1,2017-12-25,822180,31,1645,1,EUR
1090007,1,2017-12-25,1381883,0,2158,2,USD
1091001,1,2017-12-26,416331,22,438,3,EUR
1091002,1,2017-12-26,1458350,66,1323,3,USD
1091007,1,2017-12-26,1367691,47,622,2,USD
1091011,1,2017-12-26,2054914,57,668,8,USD
1091014,1,2017-12-26,164129,6,2504,2,AUD
1091026,1,2017-12-26,1521744,54,1523,3,USD
1092002,1,2017-12-27,1854577,45,1730,3,USD
1092006,1,2017-12-27,418899,0,1628,3,EUR
1092009,1,2017-12-27,628245,15,608,6,EUR
1092010,1,2017-12-27,627901,15,1188,5,EUR
1092012,1,2017-12-27,839353,0,548,3,EUR
1092016,1,2017-12-27,1913981,63,430,2,USD
1092027,1,2017-12-27,37070,4,1458,8,AUD
1092030,1,2017-12-27,1163149,37,1463,3,GBP
1092031,1,2017-12-27,232586,9,1019,1,CAD
1092032,1,2017-12-27,1211796,57,899,3,USD
1092034,1,2017-12-27,1858292,50,2150,2,USD
1092036,1,2017-12-27,1842116,48,1483,1,USD
1092038,1,2017-12-27,1732121,50,454,2,USD
1093000,1,2017-12-28,1324581,59,506,3,USD
1093002,1,2017-12-28,981407,0,1529,7,GBP
1093004,1,2017-12-28,753461,29,68,8,EUR
1093005,1,2017-12-28,1819252,50,1647,3,USD
1093006,1,2017-12-28,2030891,0,436,3,USD
1093012,1,2017-12-28,1374276,56,67,1,USD
1093020,1,2017-12-28,1943961,66,81,4,USD
1093021,1,2017-12-28,1537435,66,1749,6,USD
1093030,1,2017-12-28,665370,15,1587,6,EUR
1093038,1,2017-12-28,1906508,66,33,7,USD
1094000,1,2017-12-29,1403485,65,1573,1,USD
1094003,1,2017-12-29,1671692,0,2502,1,USD
1094004,1,2017-12-29,1374314,0,2058,2,USD
1094005,1,2017-12-29,1847047,55,743,1,USD
1094008,1,2017-12-29,1670789,44,101,1,USD
1094011,1,2017-12-29,1820236,66,70,1,USD
1094013,1,2017-12-29,2053612,56,63,7,USD
1094017,1,2017-12-29,1678562,45,1228,2,USD
1094021,1,2017-12-29,458731,20,1320,6,EUR
1094022,1,2017-12-29,1671541,0,2512,4,USD
1094027,1,2017-12-29,1784517,66,1645,7,USD
1095004,1,2017-12-30,116571,0,1443,8,AUD
1095005,1,2017-12-30,1610092,64,1450,1,USD
1095013,1,2017-12-30,728048,29,1418,1,EUR
1095014,1,2017-12-30,382843,9,2313,2,CAD
1095016,1,2017-12-30,1367542,48,2165,2,USD
1095020,1,2017-12-30,1157976,41,422,4,GBP
1095022,1,2017-12-30,1295793,56,441,2,USD
1095029,1,2017-12-30,876454,34,1575,2,EUR
1095030,1,2017-12-30,567076,24,53,6,EUR
1095033,1,2017-12-30,215895,0,81,1,CAD
1095035,1,2017-12-30,1691895,63,1672,2,USD
1095036,1,2017-12-30,746817,0,1648,3,EUR
1095049,1,2017-12-30,258236,9,2041,3,CAD
1096003,1,2017-12-31,743610,0,391,7,EUR
1097002,1,2018-01-01,1267352,65,2051,2,USD
1097008,1,2018-01-01,1646561,0,445,2,USD
1097013,1,2018-01-01,1427132,0,789,1,USD
1097014,1,2018-01-01,1516123,56,1631,6,USD
1097021,1,2018-01-01,1671672,66,2005,4,USD
1098000,1,2018-01-02,453171,19,1953,2,EUR
1098009,1,2018-01-02,831717,0,1521,1,EUR
1098010,1,2018-01-02,724827,29,380,6,EUR
1098011,1,2018-01-02,507581,0,184,3,EUR
1098020,1,2018-01-02,1003748,0,115,2,GBP
1098023,1,2018-01-02,1548410,66,1607,3,USD
1099000,1,2018-01-03,1385392,44,1364,2,USD
1099005,1,2018-01-03,846187,0,1508,1,EUR
1099007,1,2018-01-03,1422569,66,143,4,USD
1099011,1,2018-01-03,1728275,44,460,1,USD
1099013,1,2018-01-03,2034965,56,426,3,USD
1099020,1,2018-01-03,775239,30,1683,1,EUR
1099021,1,2018-01-03,887549,32,74,4,EUR
1099023,1,2018-01-03,350141,0,2144,3,CAD
1099027,1,2018-01-03,1161409,0,2008,1,GBP
1099028,1,2018-01-03,1353538,59,1657,1,USD
1099030,1,2018-01-03,390807,8,51,5,CAD
1100000,1,2018-01-04,695498,18,1385,4,EUR
1100001,1,2018-01-04,1525002,56,70,2,USD
1100004,1,2018-01-04,1701624,56,1650,1,USD
1100005,1,2018-01-04,291843,8,76,4,CAD
1100007,1,2018-01-04,1398193,61,176,1,USD
1100014,1,2018-01-04,848517,0,512,2,EUR
1100015,1,2018-01-04,1502837,66,1408,3,USD
1100016,1,2018-01-04,1085040,36,1587,7,GBP
1100020,1,2018-01-04,1730084,59,92,3,USD
1100024,1,2018-01-04,554,0,166,3,AUD
1100027,1,2018-01-04,1489110,66,2180,3,USD
1100030,1,2018-01-04,1436124,0,97,2,USD
1100032,1,2018-01-04,822658,34,1600,1,EUR
1100033,1,2018-01-04,2096104,54,1529,1,USD
1101004,1,2018-01-05,623892,13,671,5,EUR
1101007,1,2018-01-05,1680728,56,399,3,USD
1101010,1,2018-01-05,2030035,57,221,1,USD
1101011,1,2018-01-05,268913,0,1911,1,CAD
1101012,1,2018-01-05,1883820,0,1636,2,USD
1101015,1,2018-01-05,687812,14,1586,7,EUR
1102001,1,2018-01-06,969384,41,1830,2,GBP
1102002,1,2018-01-06,1832245,45,1802,2,USD
1102005,1,2018-01-06,1994181,57,426,6,USD
1102008,1,2018-01-06,432814,24,29,2,EUR
1102010,1,2018-01-06,1306378,43,31,1,USD
1102019,1,2018-01-06,761495,0,1142,7,EUR
1102022,1,2018-01-06,1330142,47,1476,1,USD
1102026,1,2018-01-06,1791069,0,119,5,USD
1102033,1,2018-01-06,25771,0,1653,1,AUD
1103002,1,2018-01-07,125649,5,2082,3,AUD
1104000,1,2018-01-08,240341,9,1414,2,CAD
1104002,1,2018-01-08,1912774,47,1058,6,USD
1104011,1,2018-01-08,1842681,0,2028,1,USD
1104012,1,2018-01-08,2082954,63,2314,5,USD
1104013,1,2018-01-08,2054948,64,417,2,USD
1105000,1,2018-01-09,1342569,64,128,6,USD
1105001,1,2018-01-09,1853071,0,614,2,USD
1105002,1,2018-01-09,404256,0,275,2,EUR
1105003,1,2018-01-09,1285539,0,425,6,USD
1105004,1,2018-01-09,763597,29,1652,2,EUR
1105005,1,2018-01-09,27492,5,793,1,AUD
1105008,1,2018-01-09,376019,9,1942,1,CAD
1105010,1,2018-01-09,281008,0,2029,8,CAD
1105013,1,2018-01-09,68882,6,2493,3,AUD
1106001,1,2018-01-10,1967496,43,1573,1,USD
1106009,1,2018-01-10,1531024,55,443,1,USD
1106014,1,2018-01-10,464491,22,723,5,EUR
1106016,1,2018-01-10,1150012,40,1279,2,GBP
1107002,1,2018-01-11,1276836,0,1579,2,USD
1107004,1,2018-01-11,478298,23,255,4,EUR
1107005,1,2018-01-11,1437243,0,426,2,USD
1107008,1,2018-01-11,1933298,51,86,2,USD
1107009,1,2018-01-11,974784,42,460,3,GBP
1107013,1,2018-01-11,1152446,0,1484,6,GBP
1107016,1,2018-01-11,1886776,44,142,6,USD
1107017,1,2018-01-11,1819547,43,434,2,USD
1108002,1,2018-01-12,1517394,0,1712,9,USD
1108005,1,2018-01-12,788244,29,1466,2,EUR
1108008,1,2018-01-12,1670940,44,755,1,USD
1108010,1,2018-01-12,1656861,65,1077,2,USD
1109000,1,2018-01-13,1953978,55,1478,6,USD
1109002,1,2018-01-13,1725975,64,457,3,USD
1109008,1,2018-01-13,785441,30,2509,2,EUR
1109011,1,2018-01-13,1891465,0,1289,1,USD
1109013,1,2018-01-13,280277,0,450,3,CAD
1109016,1,2018-01-13,1790385,48,788,2,USD
1109017,1,2018-01-13,1988805,44,176,7,USD
1111001,1,2018-01-15,982914,41,728,3,GBP
1111005,1,2018-01-15,1025909,38,450,3,GBP
1111008,1,2018-01-15,1324742,57,2009,3,USD
1112003,1,2018-01-16,1959272,47,1516,1,USD
1112005,1,2018-01-16,1635484,54,2061,2,USD
1112007,1,2018-01-16,1139944,40,97,4,GBP
1112009,1,2018-01-16,1436157,65,1611,1,USD
1113000,1,2018-01-17,655976,0,2060,1,EUR
1113002,1,2018-01-17,497316,24,1573,1,EUR
1113009,1,2018-01-17,1616162,54,17,3,USD
1113011,1,2018-01-17,2055764,65,2047,2,USD
1113015,1,2018-01-17,917293,41,176,4,GBP
1114000,1,2018-01-18,1306739,55,378,1,USD
1114001,1,2018-01-18,1825107,53,1875,1,USD
1114003,1,2018-01-18,799620,29,74,1,EUR
1114008,1,2018-01-18,531198,27,1641,6,EUR
1114009,1,2018-01-18,265593,10,2131,7,CAD
1114011,1,2018-01-18,1928421,53,427,2,USD
1114012,1,2018-01-18,1286602,65,1594,2,USD
1114013,1,2018-01-18,524697,22,141,7,EUR
1114015,1,2018-01-18,363872,0,2515,1,CAD
1115003,1,2018-01-19,717682,0,2490,1,EUR
1115005,1,2018-01-19,599656,20,1936,1,EUR
1115006,1,2018-01-19,62125,1,1657,5,AUD
1115007,1,2018-01-19,604733,13,1664,2,EUR
1115008,1,2018-01-19,1264513,54,1488,2,USD
1116004,1,2018-01-20,1689863,54,92,1,USD
1116007,1,2018-01-20,1312920,64,2063,2,USD
1116012,1,2018-01-20,778574,30,185,1,EUR
1116015,1,2018-01-20,1232421,57,105,5,USD
1116018,1,2018-01-20,642546,13,562,5,EUR
1116019,1,2018-01-20,1162807,0,1646,2,GBP
1116020,1,2018-01-20,796191,30,1585,1,EUR
1118000,1,2018-01-22,1138520,39,451,2,GBP
1118003,1,2018-01-22,1239387,0,2088,2,USD
1118004,1,2018-01-22,1221906,44,510,3,USD
1118008,1,2018-01-22,1315506,50,37,1,USD
